453125,1,2827654
453125,1,3133856
453125,1,2798574
453125,1,3015822
453125,1,3158659
453125,1,2832359
453125,1,2825089
453125,1,2845616
453125,1,2923877
453125,1,3416535
453125,1,2804989
453125,1,2952957
453125,1,3198431
453125,1,2821239
453125,1,3238203
453125,1,2863577
453125,1,2845616
453125,1,3108624
453125,1,2823377
453125,1,3099643
453125,1,2814396
453125,1,2792159
453125,1,3082537
453125,1,3103064
453125,1,3038060
453125,1,3120598
453125,1,2794725
453125,1,2789593
453125,1,2945687
453125,1,2596293
453125,1,2518460
453125,1,2650177
453125,2,2422238
453125,2,1860726
453125,2,1941126
453125,2,1822238
453125,2,1960798
453125,2,1865003
453125,2,1956094
453125,2,1906486
453125,2,1931717
453125,2,1871846
453125,2,1870135
453125,2,1943264
453125,2,1862437
453125,2,1929151
453125,2,1876549
453125,2,1822237
453125,2,1903919
453125,2,1835495
453125,2,1810263
453125,2,1797006
453125,2,1755951
453125,2,1873556
453125,2,1787597
453125,2,1775196
453125,2,1819671
453125,2,1651175
453125,2,1797005
453125,2,1846614
453125,2,1846614
453125,2,1862437
453125,2,1903492
453125,2,1844048
453125,3,1847469
453125,3,1454454
453125,3,1498930
453125,3,2142978
453125,3,1543406
453125,3,1483962
453125,3,2103206
453125,3,1562651
453125,3,1583179
453125,3,2202423
453125,3,1539985
453125,3,2169493
453125,3,1535709
453125,3,2107483
453125,3,2179329
453125,3,1520741
453125,3,1488239
453125,3,1556664
453125,3,16239768
453125,3,1557519
453125,3,1543406
453125,3,1547256
453125,3,1552815
453125,3,1569921
453125,3,1525873
453125,3,1529294
453125,3,1519458
453125,3,1542979
453125,3,1576336
453125,3,2155808
453125,3,1578901
453125,3,1564362
453125,4,2401710
453125,4,1921881
453125,4,1885103
453125,4,1917604
453125,4,1883820
453125,4,1890662
453125,4,1896650
453125,4,1985602
453125,4,1882964
453125,4,1826087
453125,4,1834639
453125,4,1929578
453125,4,1908624
453125,4,1882537
453125,4,1904347
453125,4,1903492
453125,4,1930862
453125,4,1830363
453125,4,1838489
453125,4,1823521
453125,4,1970634
453125,4,1933000
453125,4,1953956
453125,4,1921025
453125,4,1909051
453125,4,1891518
453125,4,1930434
453125,4,1897933
453125,4,1897077
453125,4,1918460
453125,4,1915038
453125,4,1890663
453125,5,1823520
453125,5,1788453
453125,5,1799999
453125,5,1735851
453125,5,1838060
453125,5,17911043
453125,5,1816251
453125,5,1862437
453125,5,1732857
453125,5,1785460
453125,5,1620384
453125,5,1858588
453125,5,1721311
453125,5,1678973
453125,5,1783748
453125,5,1742266
453125,5,1826514
453125,5,1830363
453125,5,1668709
453125,5,1821382
453125,5,1726015
453125,5,1748253
453125,5,1771347
453125,5,1833356
453125,5,1796150
453125,5,1679828
453125,5,1727298
453125,5,1870562
453125,5,1626372
453125,5,1797861
453125,5,1755951
453125,5,1674269
906250,1,5888808
906250,1,5714325
906250,1,6189021
906250,1,5745971
906250,1,6018816
906250,1,5728438
906250,1,6299357
906250,1,6294652
906250,1,5757518
906250,1,5869991
906250,1,6288666
906250,1,5961937
906250,1,6097503
906250,1,5662579
906250,1,6182179
906250,1,6381466
906250,1,5730576
906250,1,6028651
906250,1,5551388
906250,1,4999713
906250,1,6076976
906250,1,5536421
906250,1,5055309
906250,1,5892657
906250,1,5515893
906250,1,5291374
906250,1,5892229
906250,1,5638630
906250,1,5336278
906250,1,5870846
906250,1,5541552
906250,1,5761367
906250,2,3663720
906250,2,3310049
906250,2,3306628
906250,2,3318602
906250,2,3654739
906250,2,3331004
906250,2,3310904
906250,2,3270277
906250,2,3282252
906250,2,3379757
906250,2,3294225
906250,2,3275409
906250,2,3295081
906250,2,3274981
906250,2,3319458
906250,2,3328438
906250,2,3264289
906250,2,3346399
906250,2,3441339
906250,2,3279685
906250,2,3348110
906250,2,3264290
906250,2,3340840
906250,2,3390876
906250,2,3453741
906250,2,3337846
906250,2,3254882
906250,2,3333142
906250,2,3429365
906250,2,3399857
906250,2,3310049
906250,2,3329294
906250,3,3062436
906250,3,2623663
906250,3,2523592
906250,3,2546258
906250,3,2577903
906250,3,3834354
906250,3,2542408
906250,3,3821097
906250,3,2613399
906250,3,2567212
906250,3,3923306
906250,3,2562080
906250,3,2599287
906250,3,2560370
906250,3,2562508
906250,3,2714325
906250,3,2616392
906250,3,31450170
906250,3,2600998
906250,3,2554810
906250,3,2527869
906250,3,2535994
906250,3,2579186
906250,3,2574055
906250,3,2563364
906250,3,2580897
906250,3,2543691
906250,3,2525302
906250,3,2533000
906250,3,2748110
906250,3,2635638
906250,3,4247041
906250,4,3508481
906250,4,3310476
906250,4,3362223
