nodes,split,n,line_consumers,line_searchers,search_segments,time_taken
2,16000,30000,2,2,3,117189653
2,124000,30000,2,2,3,175184450
2,2000,30000,2,2,3,386639086
2,16000,30000,2,2,3,120300726
2,124000,30000,2,2,3,181764244
2,2000,20000,2,2,3,289851216
2,16000,20000,2,2,3,96132180
2,124000,20000,2,2,3,126575767
2,2000,20000,2,2,3,260917571
2,16000,20000,2,2,3,94970808
2,124000,20000,2,2,3,163293213
2,2000,20000,2,2,3,276810450
2,16000,20000,2,2,3,97650017
2,124000,20000,2,2,3,157800972
2,2000,20000,2,2,3,261583130
2,16000,20000,2,2,3,96913007
2,124000,20000,2,2,3,164478271
2,2000,20000,2,2,3,277151914
2,16000,20000,2,2,3,110693547
2,124000,20000,2,2,3,140945677
2,2000,20000,2,2,3,256301294
2,16000,20000,2,2,3,98405581
2,124000,20000,2,2,3,164575775
2,2000,20000,2,2,3,262755160
2,16000,20000,2,2,3,104817208
2,124000,20000,2,2,3,180092452
2,2000,20000,2,2,3,261844459
2,16000,20000,2,2,3,108257113
2,124000,20000,2,2,3,157806103
2,2000,20000,2,2,3,284773074
2,16000,20000,2,2,3,99730777
2,124000,20000,2,2,3,140522499
2,2000,20000,2,2,3,306888888
2,16000,20000,2,2,3,90838107
2,124000,20000,2,2,3,152641115
2,2000,20000,2,2,3,304565748
2,16000,20000,2,2,3,100140928
2,124000,20000,2,2,3,130200812
2,2000,20000,2,2,3,258949317
2,16000,20000,2,2,3,93836279
2,124000,20000,2,2,3,159052744
2,2000,20000,2,2,3,258455083
2,16000,20000,2,2,3,105509216
2,124000,20000,2,2,3,176875585
2,2000,20000,2,2,3,254663846
2,16000,20000,2,2,3,97958322
2,124000,20000,2,2,3,202490911
2,2000,20000,2,2,3,262281059
2,16000,20000,2,2,3,108979122
2,124000,20000,2,2,3,162894509
2,2000,20000,2,2,3,247545999
2,16000,20000,2,2,3,102298270
2,124000,20000,2,2,3,178346841
2,2000,20000,2,2,3,262261321
2,16000,20000,2,2,3,113880807
2,124000,20000,2,2,3,174986677
2,2000,20000,2,2,3,265122118
2,16000,20000,2,2,3,93897466
2,124000,20000,2,2,3,151325788
2,2000,20000,2,2,3,300738983
2,16000,20000,2,2,3,97601463
2,124000,20000,2,2,3,153335886
2,2000,20000,2,2,3,379828755
2,16000,20000,2,2,3,107569447
2,124000,20000,2,2,3,159709223
2,2000,20000,2,2,3,361595762
2,16000,20000,2,2,3,104007959
2,124000,20000,2,2,3,149264372
2,2000,20000,2,2,3,284036855
2,16000,20000,2,2,3,96694313
2,124000,20000,2,2,3,153132192
2,2000,20000,2,2,3,255788505
2,16000,20000,2,2,3,97916478
2,124000,20000,2,2,3,146842939
2,2000,10000,2,2,3,221875407
2,16000,10000,2,2,3,123176918
2,124000,10000,2,2,3,130663861
2,2000,10000,2,2,3,152920208
2,16000,10000,2,2,3,135155791
2,124000,10000,2,2,3,119304756
2,2000,10000,2,2,3,167266038
2,16000,10000,2,2,3,99199830
2,124000,10000,2,2,3,131028221
2,2000,10000,2,2,3,179492423
2,16000,10000,2,2,3,101081631
2,124000,10000,2,2,3,128552311
2,2000,10000,2,2,3,155535072
2,16000,10000,2,2,3,114180032
2,124000,10000,2,2,3,123212840
2,2000,10000,2,2,3,155930618
2,16000,10000,2,2,3,135257638
2,124000,10000,2,2,3,118990529
2,2000,10000,2,2,3,228019390
2,16000,10000,2,2,3,114605185
2,124000,10000,2,2,3,124296841
2,2000,10000,2,2,3,186935153
2,16000,10000,2,2,3,129755132
2,124000,10000,2,2,3,142370747
2,2000,10000,2,2,3,160253196
2,16000,10000,2,2,3,126741170
2,124000,10000,2,2,3,133550318
2,2000,10000,2,2,3,150308107
2,16000,10000,2,2,3,111257258
2,124000,10000,2,2,3,116690681
2,2000,10000,2,2,3,166476921
2,16000,10000,2,2,3,116515805
2,124000,10000,2,2,3,128015443
2,2000,10000,2,2,3,150160864
2,16000,10000,2,2,3,122886377
2,124000,10000,2,2,3,117996929
2,2000,10000,2,2,3,147315461
2,16000,10000,2,2,3,109766265
2,124000,10000,2,2,3,123092440
2,2000,10000,2,2,3,154434887
2,16000,10000,2,2,3,134084817
2,124000,10000,2,2,3,127774247
2,2000,10000,2,2,3,149748738
2,16000,10000,2,2,3,109868901
2,124000,10000,2,2,3,114753613
2,2000,10000,2,2,3,150912084
2,16000,10000,2,2,3,124779627
2,124000,10000,2,2,3,135974119
2,2000,10000,2,2,3,152272413
2,16000,10000,2,2,3,146416602
2,124000,10000,2,2,3,123981036
2,2000,10000,2,2,3,147064792
2,16000,10000,2,2,3,119444500
2,124000,10000,2,2,3,119144879
2,2000,10000,2,2,3,148538416
2,16000,10000,2,2,3,108615156
2,124000,10000,2,2,3,131277312
2,2000,10000,2,2,3,174034525
2,16000,10000,2,2,3,128874038
2,124000,10000,2,2,3,131759704
2,2000,10000,2,2,3,176560964
2,16000,10000,2,2,3,132911997
2,124000,10000,2,2,3,127025000
2,2000,10000,2,2,3,153870781
2,16000,10000,2,2,3,128524678
2,124000,10000,2,2,3,133199774
2,2000,10000,2,2,3,158245862
2,16000,10000,2,2,3,139571137
2,124000,10000,2,2,3,122214108
2,2000,10000,2,2,3,143921743
2,16000,10000,2,2,3,120697455
2,124000,10000,2,2,3,122129630
