nodes,split,n,line_consumers,line_searchers,search_segments,time_taken
1,16000,196000,2,2,3,1341152529
1,64000,196000,2,2,3,930858476
1,128000,196000,2,2,3,381453570
1,16000,196000,2,2,3,1335385933
1,64000,196000,2,2,3,1112595087
1,128000,196000,2,2,3,394323408
1,16000,184000,2,2,3,1228077419
1,64000,184000,2,2,3,838195412
1,128000,184000,2,2,3,357499378
1,16000,184000,2,2,3,1202710000
1,64000,184000,2,2,3,916018807
1,128000,184000,2,2,3,385176515
1,16000,184000,2,2,3,1161595367
1,64000,184000,2,2,3,807344042
1,128000,184000,2,2,3,351236574
1,16000,184000,2,2,3,1227864251
1,64000,184000,2,2,3,817003328
1,128000,184000,2,2,3,358767729
1,16000,184000,2,2,3,1266755224
1,64000,184000,2,2,3,811160938
1,128000,184000,2,2,3,339599165
1,16000,184000,2,2,3,1177858527
1,64000,184000,2,2,3,862195791
1,128000,184000,2,2,3,363333478
1,16000,184000,2,2,3,1290646650
1,64000,184000,2,2,3,797352371
1,128000,184000,2,2,3,339162564
1,16000,172000,2,2,3,1118550771
1,64000,172000,2,2,3,704438243
1,128000,172000,2,2,3,341897040
1,16000,172000,2,2,3,1106376889
1,64000,172000,2,2,3,790793500
1,128000,172000,2,2,3,367443679
1,16000,172000,2,2,3,1094352620
1,64000,172000,2,2,3,686178011
1,128000,172000,2,2,3,319245937
1,16000,172000,2,2,3,1159320388
1,64000,172000,2,2,3,674889567
1,128000,172000,2,2,3,328094789
1,16000,172000,2,2,3,1191520245
1,64000,172000,2,2,3,696899981
1,128000,172000,2,2,3,345316022
1,16000,172000,2,2,3,1095024100
1,64000,172000,2,2,3,694787247
1,128000,172000,2,2,3,332704356
1,16000,172000,2,2,3,1075441830
1,64000,172000,2,2,3,708571733
1,128000,172000,2,2,3,352688881
1,16000,172000,2,2,3,1099881178
1,64000,172000,2,2,3,666135062
1,128000,172000,2,2,3,335943724
1,16000,160000,2,2,3,1075997252
1,64000,160000,2,2,3,614827432
1,128000,160000,2,2,3,307330620
1,16000,160000,2,2,3,1056822371
1,64000,160000,2,2,3,641899408
1,128000,160000,2,2,3,306540713
1,16000,160000,2,2,3,1018804599
1,64000,160000,2,2,3,617503879
1,128000,160000,2,2,3,295290165
1,16000,160000,2,2,3,1060168719
1,64000,160000,2,2,3,593898651
1,128000,160000,2,2,3,310726312
1,16000,160000,2,2,3,1123526277
1,64000,160000,2,2,3,606960339
1,128000,160000,2,2,3,304079014
1,16000,160000,2,2,3,1025985213
1,64000,160000,2,2,3,608857537
1,128000,160000,2,2,3,341032918
1,16000,160000,2,2,3,999090482
1,64000,160000,2,2,3,611766099
1,128000,160000,2,2,3,309714157
1,16000,160000,2,2,3,1136007280
1,64000,160000,2,2,3,594176558
1,128000,160000,2,2,3,306725853
1,16000,160000,2,2,3,1043910690
1,64000,160000,2,2,3,658220598
1,128000,160000,2,2,3,321588814
1,16000,148000,2,2,3,948533284
1,64000,148000,2,2,3,504864184
1,128000,148000,2,2,3,332051429
1,16000,148000,2,2,3,951756467
1,64000,148000,2,2,3,490915874
1,128000,148000,2,2,3,311117515
1,16000,148000,2,2,3,923831028
1,64000,148000,2,2,3,522054232
1,128000,148000,2,2,3,279617560
1,16000,148000,2,2,3,918599722
1,64000,148000,2,2,3,500152771
1,128000,148000,2,2,3,297249340
1,16000,148000,2,2,3,977791024
1,64000,148000,2,2,3,489640022
1,128000,148000,2,2,3,304847605
1,16000,148000,2,2,3,1007146269
1,64000,148000,2,2,3,552908760
1,128000,148000,2,2,3,290891004
1,16000,148000,2,2,3,983939350
1,64000,148000,2,2,3,485564166
1,128000,148000,2,2,3,316854110
1,16000,148000,2,2,3,1051004457
1,64000,148000,2,2,3,500795038
1,128000,148000,2,2,3,287439257
1,16000,148000,2,2,3,972206410
1,64000,148000,2,2,3,536989433
1,128000,148000,2,2,3,285792335
1,16000,148000,2,2,3,922016335
1,64000,148000,2,2,3,502556440
1,128000,148000,2,2,3,286090770
1,16000,136000,2,2,3,937040356
1,64000,136000,2,2,3,350214549
1,128000,136000,2,2,3,287678479
1,16000,136000,2,2,3,830388321
1,64000,136000,2,2,3,352617035
1,128000,136000,2,2,3,266006371
1,16000,136000,2,2,3,880559844
1,64000,136000,2,2,3,338504112
1,128000,136000,2,2,3,281780428
1,16000,136000,2,2,3,855287955
1,64000,136000,2,2,3,384055803
1,128000,136000,2,2,3,295765057
1,16000,136000,2,2,3,851426846
1,64000,136000,2,2,3,346953865
1,128000,136000,2,2,3,265998871
1,16000,136000,2,2,3,827769509
1,64000,136000,2,2,3,374831933
1,128000,136000,2,2,3,303715049
1,16000,136000,2,2,3,849750317
1,64000,136000,2,2,3,339408103
1,128000,136000,2,2,3,281086842
1,16000,136000,2,2,3,926416286
1,64000,136000,2,2,3,360318332
1,128000,136000,2,2,3,261587472
1,16000,136000,2,2,3,857482799
1,64000,136000,2,2,3,348860142
1,128000,136000,2,2,3,284002905
1,16000,136000,2,2,3,906986392
1,64000,136000,2,2,3,353392336
1,128000,136000,2,2,3,272712488
1,16000,136000,2,2,3,845854470
1,64000,136000,2,2,3,346254752
1,128000,136000,2,2,3,295135815
